id,x,y,deg
130_36,s5.346455273582209720950294,s0.9050845172907786480466161,s67.73513082812314678449
130_37,s4.441342735762445872978774,s1.511357372718654732283698,s248.22076841636115318579
130_38,s3.290002075367105695901567,s2.589712175359649908435650,s248.17473220157989999279
130_39,s2.136393542989298199697264,s3.666963777056118860218342,s248.35351443075887800660
130_40,s1.890527800532254420078869,s4.142500524549926082337866,s68.37723703475694492226
130_41,s3.047502822970062791424079,s1.435017077848930201053585,s68.20887496063204480379
130_42,s3.046725277729968176102673,s3.610061737896477925632053,s68.34402961177511315327
130_43,s4.440770089081439241383014,s5.309829412142314738247643,s248.20559018470882506335
130_44,s4.443697762491804229590878,s6.392442751033693846298215,s247.94428858673552440450
130_45,s2.136971689581963960097842,s2.036506059942764434013931,s248.31811592727490278776
130_46,s1.894366015963980014885949,s1.428775446572479994985568,s68.16860511035179115424
130_47,s4.440558109487902735299608,s3.681560854415003529920752,s248.32087727570231550089
130_48,s3.288914490291496794492394,s3.132920129250358469517194,s248.41482203462169309205
130_49,s6.505008894758744506275997,s0.9140159682266945340046463,s68.29373969622344020536
130_50,s3.288422864694821260217145,s4.760397444043682130423570,s248.27384271436167750835
130_51,s0.7416394517369979475138838,s1.425200584285603774852529,s67.98361303156872281761
130_52,s2.134615919343411194777675,s5.294384018648999842179333,s248.26764256878198011691
130_53,s0.7415766089550285481158345,s6.313661829446428586171505,s67.97160994771263631264
130_54,s6.505019546880371686131588,s5.250017910428075317825196,s68.15994736268584119898
130_55,s0.6546554823316513697131747,s0.3041777366538380626815736,s53.70533433529072908641
130_56,s3.046639704973939491850377,s5.784203122429844724435346,s68.18213884502188193437
130_57,s6.505020317713462579731672,s4.169679647255320197213776,s68.15076927434256504057
130_58,s2.139373296297994283296227,s6.387436290247605372675443,s248.12446854614952940210
130_59,s5.353782839488296416685849,s2.538435777312975365214930,s68.27966492263595910117
130_60,s0.9847470574960659271328085,s3.111612260031146755935506,s248.45329629104435298359
130_61,s2.136725553095629367013136,s1.494419822268550459771905,s248.02504156645113653212
130_62,s0.3262262059940497705961696,s0.9215616559392303212045362,s24.06734397423372229241
130_63,s4.443603221036656947427490,s2.596086922430694455807217,s248.23429239567337845074
130_64,s2.949277323753791219993211,s0.3152096715244711224102757,s64.24688163028895360185
130_65,s4.199329332143959436343559,s2.531832152912042674507693,s68.17398658217962292838
130_66,s3.046774904391496867929448,s3.067403477547522397086143,s68.41521223547329100256
130_67,s5.354637728780715824823656,s6.328052997255440218707334,s67.71922834030988269660
130_68,s6.505020973001093349104548,s4.709847297186150288979759,s68.14299202383085685142
130_69,s2.137715752879525229965090,s5.840990381320018969377934,s248.17908491922412395070
130_70,s2.137708976383074487108108,s2.580196784821334946034872,s248.39984409623230021680
130_71,s5.593653339988952809201909,s4.772849672476476867124559,s248.15236789092702451853
130_72,s1.894525422604271583987467,s3.600608860734692143513840,s68.61025005805595355923
130_73,s4.201837119613443300442841,s6.328335834336661619189245,s68.01194255581640391028
130_74,s4.200032914675031049853171,s3.075326351727997758477615,s68.40350143486080014554
130_75,s5.595214380970285166407859,s3.687374920967133835826400,s248.14790069737045996590
130_76,s4.441175942595983370208927,s4.223920950631857818163723,s248.28512408965991653531
130_77,s1.889412924641044276726495,s4.682261172249591896499898,s68.46335128165969763359
130_78,s2.132998994226029458247671,s4.752796926240209456633282,s248.29243508463670764286
130_79,s5.594367549167904937192916,s4.231101393085015717467596,s248.15069420319139226194
130_80,s4.200597076908739449038425,s1.987375927960331563882866,s68.24097870084256101109
130_81,s3.288086165658318878391090,s3.675618883506826889541372,s248.31040399364064796828
130_82,s3.291021230788946355884841,s2.044607791551012278000482,s248.24202900779596348002
130_83,s2.135338083907156957086847,s4.210454224960734030294452,s248.31412607780885082320
130_84,s0.9764757363239180931909974,s4.740710751713548669196765,s248.56530513082859101814
130_85,s0.9855437909014849572036333,s5.829171380777323311002143,s248.40982036361586438034
130_86,s5.594913692652165775035228,s1.516819159940135061858970,s248.07593412429957879795
130_87,s0.9839954775822581266341831,s2.030149977912128962101254,s248.38164139858781709336
130_88,s6.505020534043862325394498,s3.627887797210434583898062,s68.14820494492641955731
130_89,s5.598413937260708574337071,s6.393024904546746852954372,s248.45082887270871196961
130_90,s1.894966064114915474242427,s3.057012861591395529059029,s68.46521362754742767720
130_91,s4.440855531365404472079817,s4.767630774620618242636330,s248.25856055761812513083
130_92,s2.063416899454909575567202,s0.3720110514122908247467930,s244.69941772270729529737
130_93,s4.199192709850669465362639,s5.786561220469458107159614,s68.11453223780438293034
130_94,s4.071996456115809804367728,s0.3138539000784008086355340,s63.58052863846603486309
130_95,s3.291303057934179773052306,s6.391682282334146410758655,s247.95883532084133094031
130_96,s4.439784223434401935373513,s0.9615451956945861416305984,s247.30555590378912711458
130_97,s1.893186999309404048059205,s5.228868705857188628047395,s68.27572234781973747886
130_98,s0.9846354261531745296741527,s2.569567819280683908681739,s248.57054567688672364056
130_99,s4.198378415683118131431161,s1.442482412891858453459315,s68.20404880634424671371
130_100,s5.352222801339147491417826,s5.787064153692201300030937,s68.09516984507467896037
130_101,s0.9828701499443755375906709,s3.653445957979428170284268,s248.71232205441856422112
130_102,s5.191871398274698591080807,s0.3133403073397575038852125,s63.24913662801161962079
130_103,s0.9406233298377324491587246,s0.3313488449452623309886638,s245.58555824880590989778
130_104,s5.594455790907676277535072,s5.853235338345962263672070,s248.14006985911032643344
130_105,s5.595084802588719601817520,s2.059549654433433136418198,s248.24551597793742985232
130_106,s4.198333665187049568551873,s4.159175247135850610358856,s68.27983098114390259070
130_107,s6.504973623904813334879498,s6.353069652328458673407875,s68.71540619502076197023
130_108,s3.049475769522440898359117,s6.327532551868355974967635,s68.01970984068680081691
130_109,s3.197363557976887827447164,s0.3620327306518665145933192,s243.45725614305365525070
130_110,s1.896147351710199758234096,s2.513927027033009471338726,s68.55501454626971735706
130_111,s1.815694758878257340070264,s0.3191154515170445706095383,s65.76027972980239155731
130_112,s3.046089257735815428795498,s4.151909960903083117085078,s68.29737202231950732312
130_113,s5.595268635380968496773357,s2.603701190482979023395606,s248.23193900273042800109
130_114,s5.593570460485101984039519,s5.312985647975023479229789,s248.16581161439697211790
130_115,s1.895602577981830544667438,s1.970897632845754546855713,s68.35855117831533789285
130_116,s6.505021027871482319022034,s5.791877859660967221723327,s68.14233405134200438624
130_117,s0.9835769577400644421239385,s5.284058038421351482231646,s248.05567718806628363382
130_118,s0.9852276694956750131803575,s0.9228562986561358243290905,s248.76067725517529538592
130_119,s4.318216214940762269356507,s0.3590171964731433438383961,s243.47618161109085122007
130_120,s5.351391147267160885112893,s3.622961833237620440380315,s68.30232978416762534835
130_121,s0.5667278873881306088721901,s4.277912281224284497814071,s31.25692504465229148991
130_122,s4.442026020804308356644341,s3.140856510638952649816680,s248.38570975956531583506
130_123,s6.319352837163779762153819,s0.3131886604212995109982016,s61.86252393805580140906
130_124,s4.199284268606713445195319,s3.616056048859078870939574,s68.31836529611672403917
130_125,s3.047984059667329270103168,s2.524214670628383626220142,s68.39822612650584687799
130_126,s0.9771711203289243984709101,s4.203638150610716136207744,s248.00928746853651318816
130_127,s5.352020510422783764409085,s5.248029529788111667294841,s68.20423927534244512572
130_128,s0.7420014685696761258785474,s5.219671112270209029140549,s68.05288036748106605955
130_129,s0.7412522247125336600663085,s2.503979898446441182559085,s67.90975053867703081778
131_0,s0.9844628135661876992696267,s1.489724494102260603501982,s248.160665140756237
131_1,s5.596066832570332797434708,s3.148476852439007701013074,s248.324962812520425
131_2,s4.200756282528236504799030,s1.989991405247275266488037,s68.240981440267319
131_3,s0.7412007931247077545161197,s2.507423078302879681365570,s67.909665383684910
131_4,s5.352036201018616871107938,s4.166195474537148848755785,s68.295814976454267
131_5,s3.047691575571834277006893,s1.983710670390824609488083,s68.323515079098911
131_6,s4.443018403938929667304139,s5.850460383495236401335924,s248.108004528764013
131_7,s4.200034126562845982055307,s5.243886563363607434851020,s68.240883974018743
131_8,s1.895765168789394510252026,s5.774455055112372058838009,s68.464910119735237
131_9,s0.9847013282994179427866484,s3.115063311917486648487036,s248.452940503882701
131_10,s5.594649592920026370586300,s4.231069335776396841819734,s248.150764879416329
131_11,s6.505597821534603057805626,s5.792405407067570532349882,s68.142284964451051
131_12,s4.441518712965979494482019,s5.309006670288056182071731,s248.205592924133498
131_13,s3.291267240485407299403543,s5.846860882466836532443489,s248.102687999479485
131_14,s3.288472888568437551766962,s4.762009805533351799480435,s248.270595765139433
131_15,s3.199218560328813877062420,s0.3620615159628760342799070,s243.498377126994455
131_16,s1.894960461466199667103602,s1.429043678863631143128988,s68.168503511407380
131_17,s4.440834826340551073193337,s3.682932180480282386161001,s248.320880015126932
131_18,s1.895875988205676474259798,s1.973662317835178507234565,s68.358553917740096
131_19,s5.447462598263316338811319,s0.3710849055788920059508470,s242.356473833683822
131_20,s6.505592178822379344790553,s2.547035863555521732503792,s68.210413213044490
131_21,s3.290209325747512902587500,s1.501449951861977229394636,s248.195061329374767
131_22,s3.049549989764437477767022,s5.782077689432625751713305,s68.172748356364764
131_23,s5.595430494442922388735959,s5.852792439498200939544967,s248.144497897851579
131_24,s0.4543104193963124233551623,s5.732508804501452698646163,s24.699243458713511
131_25,s1.815550402848721897288554,s0.3190600371215271057905401,s65.763442918185774
131_26,s4.200258961110218065917700,s3.076569354601827286202419,s68.403520697685508
131_27,s6.505597912452822986740652,s4.708971538414852139066151,s68.141235089607903
131_28,s2.138379978319562602048009,s2.038819547522666290121948,s248.318112730759822
131_29,s4.199343841906919716032524,s4.702374111673582283506434,s68.274404807755445
131_30,s0.9832932378176962982043138,s4.203278494921447992343333,s248.009258307505434
131_31,s5.352804955805776045227212,s5.247198010458941468125126,s68.192982055008997
131_32,s0.7419505535391606183384827,s5.226041803750914513674386,s68.052893206256385
131_33,s5.351961020954458860717781,s3.623653138138852241233092,s68.302249005643944
131_34,s3.290580235647368135274785,s2.592333032634297233607481,s248.174780952098899
131_35,s2.136567051378414579996311,s3.668573608707915277675276,s248.353525509874316
131_36,s1.897312145006697720376289,s6.314861535714625956808373,s68.356152156254780
131_37,s3.046459381474327323913936,s1.437337610407599805708636,s68.213896907951039
131_38,s1.889695997437007354894252,s0.8885397248521642233786666,s68.426851141840871
131_39,s5.353777431538919186274065,s5.788102512802649713451602,s68.092938329947174
131_40,s4.442549002660453258041151,s2.055078839621707504155241,s248.264896557919201
131_41,s3.046107252848026939071969,s4.153548354985603261310850,s68.293698950977955
131_42,s3.286335529976147046550872,s0.9538838177034648446657891,s248.114371459926815
131_43,s0.9408427325909894456133755,s0.3302380975890397178737123,s245.612193106804170
131_44,s0.4132661099157520854147855,s4.622502479625000151087993,s31.109395187081304
131_45,s4.441334937648355853901678,s4.225000767155670534133527,s248.285391800644675
131_46,s0.7415540509573755178012949,s1.423199925289770124373211,s67.977038680339319
131_47,s3.048232034203945693413235,s2.526967750724019920539082,s68.398228865930605
131_48,s6.505585303309995754076307,s1.460475619354385116556675,s68.298465706460888
131_49,s5.357877429706771335666547,s6.328618367175325294518823,s67.719279831557401
131_50,s6.505596695534671325581927,s5.249576546857068283135518,s68.155659780499150
131_51,s0.9845843123264175011907337,s2.573010883655129849539592,s248.570548416311112
131_52,s0.9825435670771465659906375,s3.656199149654866818708569,s248.712355139703277
131_53,s6.505597108579818037620597,s4.168957673585438110550865,s68.150764844046648
131_54,s0.9841181320829770425824191,s5.832067024835270007879495,s248.409728779658735
131_55,s5.592575004248131651261770,s0.9673355108108912399321006,s246.682810184080381
131_56,s4.200192914785297079927991,s2.533785255448868206303713,s68.174309140607534
131_57,s6.505591097726245447160597,s2.003033421259998952949205,s68.223655778203579
131_58,s2.136842636814248969938002,s5.297909998845393823794274,s248.275035364676569
131_59,s4.443536093658815524995893,s2.598136427315049367786925,s248.234355327881531
